"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.98798790464556e-16,1.25927653105473,0.471,0.306,6.4182189501482e-12,"11","Sri"
2.2008050812479e-16,0.656710914112256,0.828,0.746,7.10529920480884e-12,"11","Tmsb10"
2.3676938190016e-16,1.12230965535799,0.35,0.193,7.64409949464666e-12,"11","Zyx"
2.50860739692611e-16,1.32469877995976,0.272,0.133,8.09903898097594e-12,"11","Ggta1"
2.81048785034476e-16,0.891611810186413,0.532,0.372,9.07366002483807e-12,"11","Id2"
5.98742374484604e-16,1.099599709479,0.289,0.144,1.93303975602354e-11,"11","Dleu2"
6.93016506279345e-16,0.343936182531456,0.337,0.168,2.23740379052286e-11,"11","Fcer1g"
8.69622917187732e-16,0.65544615937471,0.575,0.39,2.80757758814059e-11,"11","H2-Q7"
1.03511894151686e-15,0.749495855478047,0.289,0.141,3.34188150268717e-11,"11","Slc15a3"
1.08246200170595e-15,1.0956321501986,0.284,0.142,3.49472857250766e-11,"11","Dusp16"
1.10572033329671e-15,0.969885149711661,0.265,0.127,3.56981809604844e-11,"11","Casc3"
1.41448904313203e-15,1.06380588097357,0.333,0.178,4.56667787575177e-11,"11","Fem1c"
1.47782396321904e-15,1.1844034357924,0.282,0.139,4.77115466525268e-11,"11","Usp12"
1.75912329629998e-15,1.10522178761698,0.466,0.306,5.6793295621045e-11,"11","Rab21"
2.55938691566795e-15,1.2309066041255,0.425,0.267,8.26298065723396e-11,"11","Erp29"
2.95347754301832e-15,1.45758024752388,0.318,0.174,9.53530224763465e-11,"11","Gng10"
3.42970622545396e-15,0.628321309185851,0.76,0.673,1.10728065488781e-10,"11","Oaz1"
3.83490491695104e-15,0.467736055871375,0.9,0.874,1.23809905243764e-10,"11","Rplp2"
5.81545739485749e-15,0.895665169617242,0.396,0.239,1.87752041992974e-10,"11","Rilpl2"
8.75021423967047e-15,1.27563331956597,0.325,0.184,2.82500666727761e-10,"11","Appl1"
8.86699190208516e-15,1.24469168090654,0.318,0.176,2.86270833558819e-10,"11","Cyld"
9.66188877407717e-15,0.897123244450385,0.515,0.355,3.11934079071082e-10,"11","Atp6v1g1"
1.02346381458918e-14,0.345730265503696,0.854,0.788,3.30425292540117e-10,"11","Btg1"
1.11962280852824e-14,0.8260877968746,0.289,0.146,3.61470223733341e-10,"11","Mif4gd"
1.19510972930214e-14,1.13193008163119,0.352,0.202,3.85841176105197e-10,"11","Tle3"
1.21422665979538e-14,1.02826912651244,0.437,0.28,3.92013077114938e-10,"11","Tnfaip2"
1.60193931629641e-14,0.841557260621022,0.643,0.507,5.17186108266296e-10,"11","Ptms"
1.65471649531054e-14,1.16912047810859,0.301,0.162,5.34225220511009e-10,"11","Mllt6"
2.10671660190189e-14,1.19126963187004,0.337,0.192,6.80153454924024e-10,"11","Rassf3"
2.36259919879575e-14,1.59961498946415,0.43,0.277,7.62765151331208e-10,"11","Ifitm1"
2.49886180213194e-14,1.66821706366309,0.277,0.148,8.06757532818298e-10,"11","Trim35"
2.90111754437324e-14,0.671894326334583,0.354,0.196,9.36625799200901e-10,"11","Unc93b1"
3.87682425139949e-14,1.46837758294887,0.296,0.164,1.25163270956433e-09,"11","Ccdc88a"
5.82318957454981e-14,0.93725698599988,0.252,0.125,1.88001675414341e-09,"11","St3gal1"
6.49159146234347e-14,0.723563294688644,0.767,0.733,2.09581030361759e-09,"11","Myl6"
7.04035116949753e-14,1.01407987555974,0.49,0.348,2.27297737507228e-09,"11","Atp6v0b"
9.74952643536797e-14,1.04758376227163,0.405,0.261,3.14763460965855e-09,"11","Supt4a"
1.00380610770124e-13,1.07565602172003,0.466,0.323,3.24078801871346e-09,"11","Atp6v0e"
1.41363451709316e-13,0.710323795855433,0.677,0.594,4.56391903843525e-09,"11","Iqgap1"
1.81485570941002e-13,1.07369787945915,0.536,0.403,5.85926165783024e-09,"11","Psma7"
1.95520330457523e-13,0.943803988750025,0.306,0.167,6.31237386882114e-09,"11","Stx7"
3.053205969862e-13,0.38484826489116,0.927,0.925,9.85727547369946e-09,"11","Rps29"
3.33950881398197e-13,0.895930991090013,0.308,0.166,1.07816042059408e-08,"11","Nfil3"
4.48134407787259e-13,0.344389433046488,0.891,0.855,1.44680193554117e-08,"11","Rpl26"
4.90235688781231e-13,1.09652302927219,0.255,0.133,1.5827259212302e-08,"11","Dbnl"
7.34027006638985e-13,1.14141252934489,0.43,0.295,2.36980619093396e-08,"11","Abracl"
9.27477175985846e-13,1.22559936109486,0.434,0.3,2.9943600626703e-08,"11","Brk1"
1.26168917415375e-12,0.575002676193777,0.825,0.817,4.07336349875537e-08,"11","H2-D1"
1.30895830382878e-12,1.01369441229352,0.376,0.232,4.22597188391121e-08,"11","Hivep1"
1.37801057252135e-12,0.837894568345973,0.33,0.186,4.44890713338518e-08,"11","Mir22hg"
1.40484032894249e-12,1.38196983951815,0.282,0.162,4.53552700199082e-08,"11","Man2b1"
1.51875748623016e-12,0.279958189220938,0.318,0.166,4.90330854429407e-08,"11","Il21r"
1.57969043306764e-12,0.92659790565912,0.323,0.182,5.10003056315887e-08,"11","Rhog"
1.58783764118638e-12,1.04745248062109,0.417,0.281,5.12633382457023e-08,"11","Calm3"
1.64987513441939e-12,0.441016269563208,0.864,0.827,5.32662187147299e-08,"11","H2-K1"
2.27043933699395e-12,1.00674082086384,0.282,0.151,7.33011339948496e-08,"11","Scamp2"
2.33681586116183e-12,1.107518437462,0.313,0.182,7.54441000776096e-08,"11","Mvp"
2.47822724088066e-12,1.55951071829351,0.328,0.201,8.00095664718322e-08,"11","Uap1"
3.90450561794693e-12,0.937791933843691,0.451,0.31,1.26056963875417e-07,"11","Ghitm"
4.44995630243513e-12,0.436007668133724,0.891,0.881,1.43666839224118e-07,"11","Rps27a"
4.82121955221003e-12,0.69805870730587,0.279,0.15,1.55653073243101e-07,"11","Apobec3"
5.66249944504634e-12,1.05721124118668,0.337,0.202,1.82813794583321e-07,"11","Fam129a"
6.72485584471924e-12,0.971253721516088,0.5,0.361,2.17111970946761e-07,"11","Pomp"
6.80766024199184e-12,0.50153840974798,0.294,0.158,2.19785310912707e-07,"11","Stat4"
7.07773062493729e-12,0.799871416561792,0.422,0.268,2.285045332261e-07,"11","Tspan13"
7.56452826589883e-12,0.719111067558557,0.655,0.569,2.44220795064544e-07,"11","Atp5e"
7.63811913783779e-12,0.641751151280683,0.342,0.202,2.46596676365093e-07,"11","Dot1l"
9.31349547016705e-12,0.953627221945596,0.451,0.313,3.00686201254343e-07,"11","Ppp1ca"
1.00370216371512e-11,0.775577752433389,0.641,0.55,3.24045243555428e-07,"11","Gapdh"
1.0959818947633e-11,0.761128532371775,0.677,0.639,3.53837754724332e-07,"11","Cdc42"
1.30980754950746e-11,0.947382869389562,0.701,0.606,4.22871367358484e-07,"11","Psap"
1.49033193924489e-11,0.865375001181415,0.328,0.195,4.81153666585214e-07,"11","Mkrn1"
1.53482155211942e-11,2.22381327997065,0.25,0.147,4.95517138101755e-07,"11","Ppt1"
1.65467267033197e-11,0.789948706180657,0.534,0.419,5.34211071616676e-07,"11","Atp6v1f"
2.31012824135263e-11,0.819238189915392,0.313,0.184,7.45824902720696e-07,"11","Eif4e2"
3.76910910527693e-11,0.817130499897745,0.396,0.255,1.21685687463866e-06,"11","Vamp8"
4.78951154674223e-11,1.03494772303303,0.456,0.336,1.54629380286573e-06,"11","Cox5a"
5.03852088772325e-11,1.04066785367977,0.284,0.161,1.62668646860145e-06,"11","Ube2j2"
7.66466381857285e-11,0.687311886189569,0.602,0.51,2.47453671382625e-06,"11","Atp6v0c"
8.50428727749001e-11,0.978850758643948,0.286,0.165,2.74560914753765e-06,"11","Pet100"
1.1041628586169e-10,0.471174216883542,0.4,0.253,3.56478978904466e-06,"11","Slfn2"
1.39424130372081e-10,0.498232264599177,0.371,0.228,4.50130804906265e-06,"11","Cxcr4"
1.42267573691447e-10,0.802074995616495,0.294,0.17,4.59310861662838e-06,"11","Cmip"
1.45933713295652e-10,0.392379355439614,0.718,0.61,4.71146993375014e-06,"11","Pim1"
1.57325998273433e-10,0.570919410496441,0.354,0.216,5.0792698542578e-06,"11","Slc6a6"
1.70449882323246e-10,0.734879288993227,0.282,0.157,5.502974450806e-06,"11","Stk4"
1.81189806277302e-10,0.922125356697635,0.342,0.216,5.84971289566268e-06,"11","Psma1"
1.82287220785456e-10,0.962542507035826,0.529,0.419,5.88514292305845e-06,"11","Sec61b"
2.39400439012329e-10,0.829428623655689,0.272,0.155,7.72904317351303e-06,"11","Cenpa"
2.44677643580636e-10,0.491835875340015,0.33,0.198,7.89941772300083e-06,"11","Srebf2"
2.73239823846117e-10,1.2365791003845,0.485,0.386,8.82154771287189e-06,"11","Anxa2"
2.96703151753308e-10,0.930869253072453,0.25,0.139,9.57906125435556e-06,"11","Ric1"
3.40487733723804e-10,0.89559603843612,0.415,0.283,1.0992646483273e-05,"11","Riok3"
3.42218310117816e-10,0.783887784790762,0.461,0.329,1.10485181421537e-05,"11","Ube2l3"
4.11075571183952e-10,0.718779533904813,0.563,0.453,1.32715748156739e-05,"11","Npc2"
7.34136097557272e-10,1.0114472791442,0.269,0.159,2.37015839096365e-05,"11","Ak2"
8.1402684732907e-10,1.04931633550414,0.316,0.202,2.6280856766019e-05,"11","Psmb10"
9.50510182717369e-10,0.849722268675978,0.427,0.31,3.06872212490302e-05,"11","Cflar"
9.97907441752646e-10,0.507199693572243,0.347,0.214,3.22174417569842e-05,"11","Lyn"
1.03246599448889e-09,0.936586124846905,0.364,0.244,3.33331646320737e-05,"11","Rnh1"
1.04969226323082e-09,0.846183944670939,0.255,0.143,3.38893147184069e-05,"11","Hmgcr"
1.27157270994554e-09,0.64711307830301,0.568,0.443,4.10527249405919e-05,"11","Nap1l1"
1.33657738096776e-09,0.452896466135271,0.641,0.529,4.31514007445441e-05,"11","Clic4"
1.36491401529957e-09,0.716593130866596,0.566,0.446,4.40662489839466e-05,"11","Ppp2ca"
1.42643959253212e-09,0.649644447235097,0.723,0.676,4.60526022448996e-05,"11","Eef1b2"
1.51911412094956e-09,1.05355155127599,0.267,0.155,4.90445993948567e-05,"11","Snap23"
1.67021476236738e-09,0.723628713857222,0.532,0.398,5.3922883603031e-05,"11","Srrm1"
1.80177250348855e-09,0.328859213825329,0.908,0.881,5.8170225275128e-05,"11","Rpl17"
2.34242837267218e-09,1.13674806912269,0.417,0.311,7.56253000117213e-05,"11","Ktn1"
2.81069745984649e-09,1.16767090292161,0.352,0.244,9.07433674911438e-05,"11","Mpc1"
3.09518592199701e-09,0.445382163826706,0.777,0.771,9.99280774916734e-05,"11","Rpl27"
3.40672026331163e-09,0.61176697306502,0.262,0.154,0.000109985963701016,"11","Ptgs2"
3.85161915004089e-09,0.992000836729085,0.289,0.178,0.00012434952425907,"11","Ube2e3"
3.8602217650069e-09,1.01456010923952,0.337,0.217,0.000124627259683248,"11","Psma6"
6.31641578366981e-09,0.406051733853396,0.284,0.164,0.00020392548357578,"11","Lrrc8d"
8.15528853228515e-09,0.675223066740564,0.35,0.23,0.000263293490264826,"11","Pgls"
8.51457786504204e-09,0.293614415441674,0.898,0.896,0.000274893146372882,"11","Rpl35a"
8.76751764869032e-09,0.869556503266545,0.269,0.163,0.000283059307287967,"11","Phc2"
1.00049166604318e-08,0.843726908172865,0.252,0.15,0.00032300873438204,"11","Rtf2"
1.05901269008408e-08,0.805452435229075,0.493,0.383,0.000341902246993644,"11","Ndufb1-ps"
1.16791340675919e-08,0.800230321777724,0.468,0.357,0.000377060843372205,"11","Cox17"
1.18549520269309e-08,0.627199215519002,0.575,0.46,0.000382737126189463,"11","Vcp"
1.611070764337e-08,0.635477331919782,0.512,0.399,0.000520134196266199,"11","Skil"
1.63409824649725e-08,0.433562247884571,0.362,0.232,0.000527568618881637,"11","Dusp2"
1.80276460500107e-08,0.390900971444823,0.905,0.911,0.000582022552724597,"11","Rpl41"
2.15088351746013e-08,0.762756944113035,0.434,0.31,0.000694412743612004,"11","Mob1a"
2.96776823991264e-08,0.532469402463014,0.476,0.357,0.000958143976255797,"11","Cd44"
3.35770517367312e-08,0.549258723355867,0.544,0.426,0.00108403511532037,"11","Actr2"
3.42425118951697e-08,0.34711172485688,0.871,0.866,0.00110551949653555,"11","Rps28"
3.80682979726568e-08,0.829584060999007,0.313,0.207,0.00122903500004723,"11","Gm11808"
4.50094923278002e-08,0.473890076958294,0.379,0.248,0.00145313145980303,"11","Sec11c"
4.62678971131345e-08,0.583740759378293,0.277,0.167,0.00149375905829755,"11","Rbbp8"
4.725744297567e-08,0.772502519695623,0.388,0.266,0.00152570654646951,"11","Llph"
5.08210904058372e-08,0.698205258812802,0.609,0.531,0.00164075890375246,"11","Gabarap"
5.6981273382016e-08,0.582371189658307,0.284,0.171,0.00183964041113839,"11","Otulin"
5.82947162387238e-08,0.657747062749701,0.522,0.413,0.0018820449137672,"11","Sod1"
6.11452876707421e-08,0.910282737885926,0.4,0.301,0.00197407561244991,"11","Edf1"
6.43103632503647e-08,0.620411750894644,0.282,0.174,0.00207626007753803,"11","Aftph"
7.36256492963926e-08,0.776135030992976,0.277,0.173,0.00237700408753403,"11","Chp1"
7.52940757335519e-08,0.509881973265977,0.68,0.639,0.00243086923505772,"11","Btf3"
7.91917612817772e-08,1.08827232682189,0.308,0.207,0.00255670601298218,"11","Actn1"
8.45874602641874e-08,0.765161483025845,0.311,0.209,0.00273090615462929,"11","Hilpda"
8.52266145190421e-08,0.496939557645704,0.704,0.671,0.00275154124974727,"11","Cox4i1"
8.6505136832756e-08,0.656066093522942,0.282,0.176,0.00279281834264553,"11","Gpcpd1"
8.84243205913091e-08,0.751766295033176,0.396,0.284,0.00285477919029042,"11","Samhd1"
9.84777731941465e-08,0.955861587240607,0.405,0.303,0.00317935490757302,"11","Psmb6"
9.94399920044599e-08,0.600092700336455,0.252,0.153,0.00321042014186399,"11","Tent5c"
1.21686820341313e-07,0.632512117941417,0.629,0.57,0.0039286589947193,"11","Arf4"
1.28468470794523e-07,0.847377332861755,0.41,0.302,0.00414760457960118,"11","Csrp1"
1.64193153401642e-07,0.499355595521503,0.299,0.189,0.00530097595757201,"11","Osbpl8"
1.74313435994705e-07,0.803141196028175,0.303,0.2,0.00562770928108906,"11","Ap2s1"
1.85187421877906e-07,0.675744889623672,0.364,0.247,0.00597877591532821,"11","Uba52"
2.12072125512452e-07,0.643428625645016,0.296,0.197,0.00684674857216952,"11","Ckb"
2.67885146911615e-07,0.482436152353585,0.546,0.424,0.0086486719680415,"11","Litaf"
2.72811775010157e-07,0.698974984882555,0.381,0.271,0.00880772815620291,"11","Cct8"
2.84198594167912e-07,0.704830085665616,0.485,0.373,0.00917535161271105,"11","Gm47283"
3.03874125408094e-07,0.633155792307003,0.515,0.404,0.00981057613880033,"11","Ubl5"
3.07773892219423e-07,0.662341992836745,0.252,0.155,0.00993648011030408,"11","Cop1"
3.09566991566242e-07,0.557265207068657,0.359,0.248,0.00999437032271612,"11","Tubb6"
3.19323879632359e-07,0.281590893713673,0.852,0.851,0.0103093714539307,"11","Rpl6"
3.41236944397604e-07,0.314645094349944,0.316,0.203,0.0110168347498767,"11","Cyth1"
3.95568334297794e-07,0.671676340845158,0.493,0.388,0.0127709236728043,"11","Chmp4b"
4.32368013120755e-07,0.357129184669149,0.386,0.266,0.0139590013036036,"11","Bcl2l11"
4.36272060172064e-07,0.673877167238256,0.352,0.24,0.0140850434626551,"11","Tkt"
4.76163431683881e-07,0.355500325479352,0.704,0.66,0.0153729363919141,"11","Mcl1"
4.97881812301044e-07,0.801323879014503,0.354,0.245,0.0160741143101392,"11","Sin3b"
5.65223901700114e-07,0.876236912270036,0.316,0.218,0.0182482536663882,"11","Rest"
5.72644018417569e-07,0.635216860706596,0.342,0.231,0.0184878121346112,"11","Tnip1"
5.90333659906671e-07,0.58426938605014,0.318,0.207,0.0190589222100869,"11","Zfand3"
5.96907104999548e-07,0.853239926507077,0.333,0.233,0.0192711458849104,"11","Birc2"
6.64727777696888e-07,0.565705083138343,0.471,0.363,0.021460736302944,"11","Arpp19"
8.33861935979799e-07,0.673842378625433,0.597,0.524,0.0269212326031078,"11","Ifitm2"
8.81554862041741e-07,1.10142085372128,0.597,0.538,0.0284609987210176,"11","Txn1"
9.00169091009321e-07,0.409871814793167,0.663,0.59,0.0290619591032359,"11","Tpm3"
9.15980079028731e-07,0.308501564191463,0.857,0.85,0.0295724168514426,"11","Rpl11"
1.11870106228259e-06,0.824198167970568,0.391,0.29,0.0361172637957933,"11","Vdac2"
1.20255438601157e-06,0.286537134569899,0.811,0.821,0.0388244683523837,"11","Rpl18"
1.43362922997819e-06,0.430462452440663,0.328,0.22,0.0462847196898458,"11","Nrd1"
1.4793954472977e-06,0.267197370960323,0.864,0.864,0.0477622820160064,"11","Rpl28"
1.62415484982628e-06,0.315441349319013,0.813,0.815,0.0524358393266416,"11","Rps25"
2.07377356253517e-06,0.291759574746867,0.845,0.84,0.0669517794664481,"11","Rpl34"
2.07452786385593e-06,0.818644892771566,0.252,0.162,0.0669761320845887,"11","Rbm17"
2.25322096973676e-06,0.531807336785569,0.633,0.563,0.0727452390079513,"11","Myh9"
2.27899860976596e-06,0.703281917355895,0.291,0.194,0.073577470116294,"11","Nmt1"
2.30091149285627e-06,0.623999820055467,0.417,0.326,0.0742849275468648,"11","Cstb"
2.37639879573436e-06,0.384089435592669,0.629,0.558,0.0767220351202838,"11","Ifrd1"
2.42356327937138e-06,0.381647475121563,0.323,0.219,0.0782447404745049,"11","Nabp1"
2.52342262894438e-06,0.807049518433636,0.367,0.265,0.0814686995754695,"11","Smarce1"
2.71466940807186e-06,0.430859189204825,0.371,0.258,0.0876431018396001,"11","Arhgdib"
3.20825690679946e-06,0.653419313717208,0.267,0.173,0.103578574236021,"11","Tet2"
3.62760362930164e-06,0.703762452944662,0.449,0.34,0.117117183172003,"11","Atp1a1"
3.68972598574811e-06,0.261681823809716,0.876,0.866,0.119122803449878,"11","Rps10"
4.30592512610416e-06,0.750401031049652,0.311,0.219,0.139016792696273,"11","Smad4"
4.46338238364105e-06,0.572163149433699,0.602,0.562,0.144100300255851,"11","Atp5l"
5.18699632465508e-06,1.03927289353029,0.335,0.252,0.167462176341489,"11","Mdh2"
5.23335480720755e-06,0.807806815125711,0.262,0.172,0.168958859950696,"11","Pfkp"
5.81094514723943e-06,0.737825408007236,0.359,0.274,0.187606364078625,"11","Psmd8"
6.98042120672366e-06,0.437247520776454,0.553,0.466,0.225362898659073,"11","Gpx1"
7.22484925146899e-06,0.631340273425752,0.439,0.35,0.233254258083676,"11","Smdt1"
7.70008971220222e-06,0.712137464382807,0.451,0.35,0.248597396358449,"11","H2-T23"
8.05888572141549e-06,0.611267468888321,0.51,0.428,0.260181125515899,"11","Cox6b1"
8.16418242534792e-06,0.462693772298915,0.539,0.455,0.263580629602358,"11","Herpud1"
8.70576559780969e-06,0.950105213500204,0.265,0.187,0.281065642325286,"11","Antxr2"
8.80187843266286e-06,0.836128103758494,0.333,0.242,0.28416864519852,"11","Nampt"
1.02557009751894e-05,0.69697434671303,0.5,0.409,0.33110530598399,"11","Tuba1a"
1.03247547754243e-05,0.751542643516049,0.26,0.179,0.333334707924574,"11","Pcyt1a"
1.04228157058186e-05,0.413691009390733,0.41,0.311,0.336500605062354,"11","Rnf19b"
1.06383161177766e-05,0.95848829415719,0.303,0.214,0.343458035862419,"11","Tubb2a"
1.07981646419852e-05,0.32434751739518,0.398,0.282,0.348618745466491,"11","Il4ra"
1.1419989743565e-05,0.547882335084699,0.403,0.301,0.368694368870997,"11","Fyn"
1.29362569999856e-05,0.708264194068712,0.335,0.244,0.417647057244536,"11","Timm13"
1.38392126949206e-05,0.838072554727998,0.303,0.221,0.446798981855513,"11","Cd200"
1.47952587182263e-05,0.757793312364838,0.306,0.215,0.477664927717937,"11","Tap2"
1.64153156398907e-05,0.312456127375049,0.262,0.17,0.52996846543387,"11","Kdm5c"
1.66433604855077e-05,0.587280687399306,0.442,0.352,0.537330893274615,"11","Akr1a1"
1.93565946632201e-05,0.634430722879141,0.277,0.189,0.62492765870206,"11","Fbl"
1.96205429868207e-05,0.699943333932161,0.41,0.322,0.633449230329506,"11","Ctnna1"
1.99487796369262e-05,0.385482126112985,0.294,0.202,0.644046350578163,"11","Specc1l"
2.13624067912598e-05,0.610563455895832,0.337,0.242,0.689685303255823,"11","Srp72"
2.30342537149549e-05,0.580426815007189,0.403,0.309,0.743660881187318,"11","Ywhah"
2.31630770028051e-05,0.541610404983871,0.852,0.872,0.747819941035563,"11","B2m"
2.79825016534306e-05,0.63096163104943,0.342,0.253,0.903415065881007,"11","Cdc37"
2.83719163737237e-05,0.404068533159165,0.626,0.557,0.91598732012567,"11","Eif2s2"
2.86012507732016e-05,0.642513293629184,0.485,0.401,0.923391381212813,"11","Atp5md"
2.88584889409462e-05,0.735051036454129,0.318,0.231,0.931696315458448,"11","Ccdc12"
2.94485557562488e-05,0.96134437918527,0.41,0.337,0.950746622590491,"11","Tbca"
3.52635956276441e-05,0.619618812209598,0.352,0.262,1,"11","Atp6ap2"
3.63793770715138e-05,0.791992830347175,0.539,0.477,1,"11","Picalm"
3.73821695546829e-05,0.763394433990259,0.325,0.242,1,"11","Psmb2"
3.8525439125443e-05,0.533145488952747,0.274,0.19,1,"11","Elovl5"
4.96671520122807e-05,0.618114131528353,0.364,0.287,1,"11","Ndrg1"
5.04316463761805e-05,0.346366224820409,0.609,0.549,1,"11","Bhlhe40"
5.11874856438911e-05,0.551720847057484,0.456,0.372,1,"11","Ubxn4"
5.90791921345873e-05,0.349370269905043,0.706,0.663,1,"11","Slc25a3"
7.29306115826768e-05,0.533674848453828,0.33,0.236,1,"11","Stk24"
7.38907746035978e-05,0.792870783246715,0.311,0.226,1,"11","Psmb7"
8.09843998656341e-05,0.347153518046001,0.367,0.273,1,"11","Baz2b"
8.33939504074575e-05,0.46077076093636,0.274,0.191,1,"11","Poldip3"
9.51139430609355e-05,0.342497756454059,0.454,0.359,1,"11","Etf1"
0.000124921853745568,0.702385883687484,0.425,0.355,1,"11","Nedd8"
0.000127084243267026,0.571196898104092,0.502,0.43,1,"11","Arf5"
0.000133352926463729,0.643743138039048,0.301,0.219,1,"11","Uqcrfs1"
0.000134044119994377,0.470362040290643,0.267,0.186,1,"11","Epb41"
0.000135922681168703,0.345928113413638,0.333,0.244,1,"11","Safb2"
0.000139087055195185,0.408568764868611,0.789,0.809,1,"11","Ppia"
0.000154667127347636,0.50132760337233,0.483,0.422,1,"11","Cox5b"
0.000154778494035811,0.342834904697381,0.529,0.436,1,"11","Dnajb6"
0.000170968811543254,0.767275626496313,0.306,0.232,1,"11","Ccdc50"
0.000171501486523518,0.453778880755747,0.597,0.567,1,"11","Sem1"
0.000173358835000324,0.46232534109003,0.583,0.51,1,"11","Ywhae"
0.00017856619791492,0.657828411677648,0.323,0.241,1,"11","Capza1"
0.000179498463154578,0.318314111285397,0.556,0.47,1,"11","Nfkb1"
0.000204325563925827,0.339539681222718,0.255,0.175,1,"11","Aup1"
0.000215322416576169,0.703881990537724,0.267,0.195,1,"11","Tmem134"
0.000233327874704844,0.469343502458169,0.425,0.34,1,"11","Ube2i"
0.000234458982682403,0.617841248635547,0.471,0.398,1,"11","Tapbp"
0.000263523766391701,0.792400629034959,0.294,0.218,1,"11","Prelid1"
0.000306101643147948,0.424972962954184,0.291,0.21,1,"11","Trim25"
0.000311489521244444,0.429867872346756,0.398,0.314,1,"11","Arglu1"
0.000337654517092674,0.32361612013935,0.65,0.595,1,"11","Sqstm1"
0.000346522994259575,0.350023153884283,0.289,0.211,1,"11","Grk2"
0.000348647201845985,0.4904373941092,0.282,0.205,1,"11","Atp6v0d1"
0.000367812132043472,0.535778365593452,0.255,0.183,1,"11","Crlf2"
0.000372307342252975,0.503171958072149,0.318,0.238,1,"11","Zfp106"
0.000391373231459329,0.46773542840022,0.369,0.292,1,"11","Psma4"
0.000411722010458457,0.344130693551049,0.4,0.31,1,"11","Pabpn1"
0.000438580240439705,0.258855103864206,0.816,0.819,1,"11","Rps5"
0.000448076515184112,0.388016582842707,0.277,0.2,1,"11","Mrpl54"
0.000448886840171575,0.376426789158007,0.345,0.267,1,"11","Ube2n"
0.000526167803685591,0.452609367192585,0.403,0.326,1,"11","Ppp4r2"
0.000527217001547964,0.442152465430936,0.553,0.501,1,"11","Eif5a"
0.000542154354664147,0.49485309474726,0.257,0.188,1,"11","Ilrun"
0.000556567355944158,0.46563649042915,0.345,0.262,1,"11","Ndel1"
0.000662930422068939,0.539117512645803,0.57,0.545,1,"11","Atp5h"
0.000681581057215821,0.260897079336594,0.386,0.298,1,"11","Tgfb1"
0.000684652643876118,0.487357554434272,0.347,0.265,1,"11","Zc3h7a"
0.000698506354205434,0.713366085714741,0.25,0.184,1,"11","Lsm12"
0.000721751628070885,0.355554619580719,0.417,0.346,1,"11","Cdv3"
0.000739842255803706,0.737244248561386,0.417,0.351,1,"11","Sh3bgrl"
0.00082392770738068,0.450070889522584,0.461,0.383,1,"11","Psmb1"
0.000835003727522851,0.540648777199766,0.296,0.222,1,"11","Cap1"
0.00084121099080658,0.305738002017089,0.779,0.786,1,"11","Rpl14"
0.000890738642703767,0.263878562534287,0.34,0.258,1,"11","Aamp"
0.0009040176972703,0.265503016688161,0.539,0.454,1,"11","Gna13"
0.00091877055043586,0.341842770384695,0.347,0.267,1,"11","Jpt1"
0.000919155127664333,0.3394526373435,0.303,0.228,1,"11","Fbxo11"
0.000935167387012342,0.337730455233884,0.631,0.591,1,"11","Gadd45b"
0.000941671250112471,0.612461915380157,0.532,0.486,1,"11","Myl12a"
0.000968376871736694,0.360152795910393,0.383,0.312,1,"11","Ptpn1"
0.00104548367659272,0.385490059251431,0.468,0.402,1,"11","Hnrnpd"
0.00130993527861548,0.382913494782789,0.57,0.516,1,"11","Pafah1b1"
0.00147046836545905,0.520275222749487,0.359,0.29,1,"11","H2afj"
0.00149612527972438,0.555355900482005,0.391,0.325,1,"11","Chmp2a"
0.00157925781685815,0.537354220175987,0.323,0.256,1,"11","Gm10076"
0.00172913699453269,0.49109016576473,0.252,0.192,1,"11","Ufm1"
0.00187854194927746,0.357590296768832,0.277,0.205,1,"11","Ist1"
0.00188270099526951,0.280753051994538,0.633,0.575,1,"11","Kdm6b"
0.0018925824788019,0.494856680822875,0.265,0.201,1,"11","Cyfip1"
0.00190478177384752,0.322801220309376,0.532,0.47,1,"11","Sec61g"
0.00193976621518891,0.255091161323116,0.481,0.401,1,"11","Hnrnpm"
0.00197339893077805,0.416510931703813,0.279,0.209,1,"11","Scpep1"
0.00215199848648947,0.335455305910845,0.68,0.693,1,"11","Rpl35"
0.00216174862182647,0.555287300457522,0.277,0.219,1,"11","Tmem14c"
0.00226343915228473,0.440832987390367,0.4,0.326,1,"11","Use1"
0.00232591006564873,0.593921380067996,0.447,0.379,1,"11","Psmb4"
0.00238217281855298,0.374575252433163,0.316,0.247,1,"11","Wipf1"
0.00239694050891806,0.683104424162498,0.255,0.192,1,"11","Psma5"
0.00244995906101802,0.485157356377632,0.257,0.192,1,"11","Akirin1"
0.00257898710526467,0.394849509577071,0.471,0.407,1,"11","Atp5d"
0.00290312660270661,0.336289250414304,0.619,0.6,1,"11","Pfdn5"
0.00292616468060634,0.646550275435265,0.265,0.204,1,"11","Tmem160"
0.00297920469265473,0.469353058446243,0.269,0.206,1,"11","Eif1ax"
0.00308667558879852,0.434427161144637,0.631,0.622,1,"11","Srrm2"
0.00317560326344432,0.493164288092745,0.449,0.385,1,"11","D8Ertd738e"
0.00326011692978113,0.420401325303614,0.313,0.251,1,"11","Tbc1d15"
0.0035876230119512,0.60548257327397,0.444,0.406,1,"11","Tma7"
